Species,Lat.mean,T.binary
Prunus_sibirica,46.33826596,0
Prunus_serrulata,50.3416072415929,0
Prunus_serrula,29.4469340138889,0
Prunus_serotina,39.180289689928,0
Prunus_scoparia,30.5992232083333,0
Prunus_schneideriana,26.955214,0
Prunus_schlechteri,-6.72165685074627,1
Prunus_sargentii,40.966575859761,0
Prunus_salicina,23.1530036503902,1
Prunus_rivularis,34.7171720154255,0
Prunus_reflexa,-21.2265828667896,1
Prunus_pumila,44.739569270602,0
Prunus_pullei,-6.0537254,1
Prunus_pseudocerasus,32.6767111818182,0
Prunus_prostrata,37.8727356856596,0
Prunus_polystachya,1.20696890909091,1
Prunus_pleiocerasus,29.182927625,0
Prunus_phaeosticta,24.1085321746032,0
Prunus_petunnikowii,41.9395159,0
Prunus_perulata,26.6101486666667,0
Prunus_persica,36.3129451138953,0
Prunus_pensylvanica,44.5606321064362,0
Prunus_pedunculata,46.2444906666667,0
Prunus_padus,57.4870968401452,0
Prunus_ovalis,-8.81237407692308,1
Prunus_oocarpa,5.42346205882353,1
Prunus_oligantha,-6.24828791428571,1
Prunus_oleifolia,-20.7804313829787,1
Prunus_occidentalis,13.996127204893,1
Prunus_obtusata,28.3086816544118,0
Prunus_oblonga,-10.3479875,1
Prunus_nipponica,37.6456542362277,0
Prunus_nigra,44.9888433875426,0
Prunus_napaulensis,26.201717559322,0
Prunus_myrtifolia,-23.4773174272917,0
Prunus_munsoniana,37.7103249157238,0
Prunus_mume,29.7324189448819,0
Prunus_mira,28.6278319090909,0
Prunus_mexicana,32.8231562224347,0
Prunus_maximowiczii,37.2067219328551,0
Prunus_maritima,40.9708438935361,0
Prunus_mandshurica,43.0290377857143,0
Prunus_malayana,59.8735,0
Prunus_mahaleb,48.4944113155951,0
Prunus_maackii,47.9146181421518,0
Prunus_lycioides,32.931162,0
Prunus_lusitanica,51.434766856695,0
Prunus_leveilleana,36.0723913082018,0
Prunus_leiocarpa,55.79846,0
Prunus_laurocerasus,51.2971988102527,0
Prunus_lancilimba,24.804444,0
Prunus_kuramica,35.0308533571429,0
Prunus_kotschyi,37.075,0
Prunus_korshinskyi,32.9176827,0
Prunus_kansuensis,32.8173057,0
Prunus_javanica,2.21388191019645,1
Prunus_japonica,35.4786071656122,0
Prunus_integrifolia,-3.18997437751004,1
Prunus_incisoserrata,33.1531706666667,0
Prunus_incisa,35.784467082169,0
Prunus_ilicifolia,34.6319982916394,0
Prunus_hypoleuca,31.8239059565217,0
Prunus_hortulana,38.0483603561805,0
Prunus_henryi,25.9402450338983,0
Prunus_haussknechtii,32.6562709,0
Prunus_grisea,1.01275620930233,1
Prunus_grayana,36.0128531312549,0
Prunus_gracilis,33.8581647727266,0
Prunus_glandulosa,27.92885,0
Prunus_geniculata,27.972693899273,0
Prunus_gazelle-peninsulae,-6.38086384098361,1
Prunus_fordiana,18.7940803846154,1
Prunus_ferganica,41.38,0
Prunus_ferganensis,41.3848605,0
Prunus_fenzliana,39.8467742916667,0
Prunus_fasciculata,35.0522844789864,0
Prunus_emarginata,41.2060020596218,0
Prunus_elaeagnifolia,29.6064081428571,0
Prunus_eburnea,29.08791675,0
Prunus_dulcis,40.0187997918275,0
Prunus_domestica,54.6305575712238,0
Prunus_dolichobotrys,-6.45970738028169,1
Prunus_discoidea,29.29460525,0
Prunus_dielsiana,28.4288873125,0
Prunus_debilis,-5.39295503606001,1
Prunus_davidiana,35.0982660588235,0
Prunus_cyclamina,27.7692163076923,0
Prunus_costata,-5.89757775,1
Prunus_consociiflora,38.53333333,0
Prunus_cocomilia,34.3140614834437,0
Prunus_clarofolia,29.4143811724138,0
Prunus_ceylanica,19.2152929090909,1
Prunus_cerasus,57.5065675484471,0
Prunus_cerasoides,24.4168336481481,0
Prunus_cerasifera,51.9836931009016,0
Prunus_caroliniana,31.3630165882698,0
Prunus_buergeriana,35.0140220710412,0
Prunus_bucharica,52.477126,0
Prunus_brittoniana,-13.909210787234,1
Prunus_brigantina,44.4085468378378,0
Prunus_brachypoda,30.1571798333333,0
Prunus_brachybotrya,17.5168472716243,1
Prunus_bifrons,38.7799808,0
Prunus_azorica,38.4995127979381,0
Prunus_avium,55.0558599094605,0
Prunus_armeniaca,44.6827919564224,0
Prunus_argentea,35.783178,0
Prunus_arborea,4.29992021652479,1
Prunus_arabica,32.1163621153846,0
Prunus_apetala,36.7153324878337,0
Prunus_annularis,9.70034150809061,1
Prunus_angustifolia,34.6396894840176,0
Prunus_andersonii,38.1176287659322,0
Prunus_amplifolia,-9.3948072,1
Prunus_americana,42.5637444704162,0
Prunus_alleghaniensis,41.2749546916667,0
Prunus_alabamensis,32.8047488595833,0
Prunus_africana,-10.5447231554126,1
Protomegabaria_stapfiana,2.52695952525253,1
Protium_urophyllidium,-2.34451864285714,1
Protium_unifoliolatum,-6.19880379601445,1
Protium_trifoliolatum,-1.66924184654865,1
Protium_tenuifolium,2.10535140440546,1
Protium_subserratum,-1.72129741853431,1
Protium_serratum,17.4829658421053,1
Protium_sagotianum,-3.04097436604775,1
Protium_reticulatum,1.65251416666667,1
Protium_paniculatum,-2.33373286119187,1
Protium_panamense,9.20122498514493,1
Protium_pallidum,-1.00190599414615,1
Protium_opacum,-1.63291225689223,1
Protium_morii,2.21579924242424,1
Protium_madagascariense,-16.0593027672414,1
Protium_guianense,1.60353923153066,1
Protium_glaucescens,18.3568175,1
Protium_gallicum,3.4990275,1
Protium_ferrugineum,-1.21623283839835,1
Protium_divaricatum,-4.4169141734133,1
Protium_decandrum,0.396035614938248,1
Protium_costaricense,10.0796294076923,1
Protium_copal,18.7976187352075,1
Protium_confusum,12.2552845049359,1
Protium_carnosum,-9.69408559305556,1
Protium_apiculatum,-0.174115561024363,1
Protium_amazonicum,-3.9821368402382,1
Protium_alvarezianum,-0.901831615384615,1
Prosopis_velutina,32.6952300471112,0
Prosopis_tamarugo,-21.2536987222222,1
Prosopis_rojasiana,-23.1242000909091,1
Prosopis_palmeri,25.535097513586,0
Prosopis_pallida,-32.591667,0
Prosopis_nigra,-26.3542483684211,0
Prosopis_laevigata,19.5361861816135,1
Prosopis_juliflora,9.03672485681335,1
Prosopis_glandulosa,31.3635330342706,0
Prosopis_elata,-22.7694821428571,1
Prosopis_cineraria,21.192302368655,1
Prosopis_chilensis,-14.5633150201613,1
Prosopis_articulata,26.1072994208633,0
Prosopis_argentina,-29.45839,0
Prosopis_africana,9.72602229927007,1
Prosopidastrum_mexicanum,29.369357270445,0
Prosopidastrum_angusticarpum,-38.665,0
Procris_insularis,-4.57049,1
Procris_frutescens,-3.18909984615385,1
Prockia_crucis,-8.99168314931976,1
Pritzelago_alpina,45.3134201568566,0
Pristimera_verrucosa,9.15373776744186,1
Pristimera_tenuiflora,0.797683487062775,1
Pristimera_preussii,3.48878790909091,1
Pristimera_nervosa,-4.43773865119007,1
Pristimera_malifolia,-23.1,1
Pristimera_longipetiolata,-24.4130251492537,0
Pristimera_celastroides,4.74191273116087,1
Pristimera_andongensis,-3.49416883333333,1
Pristimera_andina,-22.8815247333333,1
Prioria_copaifera,8.94651034090909,1
Prionostemma_fimbriata,1.43380957142857,1
Prinsepia_uniflora,38.01915275,0
Prinsepia_sinensis,44.0977225254545,0
Pringlea_antiscorbutica,-52.249450989419,0
Prainea_limpato,-2.2788620173913,1
Pouzolzia_mixta,-19.2939948342541,1
Pouzolzia_elegans,24.0302448611111,0
Pourouma_tomentosa,-2.38161385596241,1
Pourouma_minor,-4.06180438658906,1
Pourouma_bicolor,0.364096075124378,1
Poupartia_minor,-23.1905695686275,1
Poulsenia_armata,3.60954141387845,1
Potentilla_villosula,59.6417317517244,0
Potentilla_villosa,55.981694858705,0
Potentilla_valderia,44.4103434857143,0
Potentilla_uniflora,54.9472817220208,0
Potentilla_turfosa,26.992557,0
Potentilla_thuringiaca,58.9468993757882,0
Potentilla_thurberi,30.6821108660775,0
Potentilla_tapetodes,45.5275,0
Potentilla_tanacetifolia,46.2771024230769,0
Potentilla_tabernaemontani,58.2917631288462,0
Potentilla_supina,52.1267642059654,0
Potentilla_subvahliana,66.7709116421852,0
Potentilla_stolonifera,48.61038834074,0
Potentilla_stipularis,69.9649642857143,0
Potentilla_sterilis,50.9488678514924,0
Potentilla_stenophylla,28.2848395675676,0
Potentilla_speciosa,39.2314524223333,0
Potentilla_simulatrix,39.3975695,0
Potentilla_rubricaulis,56.4161667342401,0
Potentilla_reptans,53.7818544586966,0
Potentilla_recta,44.6853328421968,0
Potentilla_radiata,40.9431658571429,0
Potentilla_pulvinaris,44.160079,0
Potentilla_pulchella,78.8498663109571,0
Potentilla_polyphylla,26.2075085424,0
Potentilla_pimpinelloides,48.4345392631579,0
Potentilla_petraea,32.73944,0
Potentilla_persica,33.2631456666667,0
Potentilla_pensylvanica,48.627468305401,0
Potentilla_peduncularis,28.1936437575758,0
Potentilla_parvifolia,31.893540372093,0
Potentilla_pannosa,34.6076843333333,0
Potentilla_norvegica,56.194600441027,0
Potentilla_nivea,65.0982739526716,0
Potentilla_nitida,46.221382,0
Potentilla_neumanniana,45.7029996099291,0
Potentilla_nepalensis,47.2338506036359,0
Potentilla_multifida,44.1303277136715,0
Potentilla_multicaulis,36.2548376,0
Potentilla_montenegrina,45.8089345,0
Potentilla_miyabei,40.9762734,0
Potentilla_micrantha,44.8270415210831,0
Potentilla_lignosa,37.4868533333333,0
Potentilla_kurdica,42.8761833333333,0
Potentilla_kleiniana,28.3741716344318,0
Potentilla_indica,38.0354012111247,0
Potentilla_hyparctica,65.260026353948,0
Potentilla_hippiana,39.0601481754215,0
Potentilla_griffithii,27.5456243285714,0
Potentilla_grandiflora,60.4712096681787,0
Potentilla_grammopetala,44.4216,0
Potentilla_gracilis,41.680423403166,0
Potentilla_glabriuscula,28.86862375,0
Potentilla_fragiformis,48.0929395566667,0
Potentilla_fragarioides,45.151843272572,0
Potentilla_flabellifolia,43.8531484532405,0
Potentilla_erecta,58.4131960878188,0
Potentilla_elegans,60.3485803577344,0
Potentilla_egedei,51.2983452488856,0
Potentilla_drummondii,43.3336754382283,0
Potentilla_dombeyi,2.10444,1
Potentilla_divina,43.4857159,0
Potentilla_diversifolia,47.3038914051343,0
Potentilla_discolor,30.7347241086466,0
Potentilla_curviseta,34.59144375,0
Potentilla_crantzii,62.8302798975196,0
Potentilla_concinna,40.6148791268498,0
Potentilla_clusiana,47.4098810987134,0
Potentilla_clandestina,30.4069905714286,0
Potentilla_chrysantha,41.851714057971,0
Potentilla_chinensis,36.5084166854055,0
Potentilla_centigrana,37.0007925175719,0
Potentilla_caulescens,44.7353878106465,0
Potentilla_bipinnatifida,47.4217783414515,0
Potentilla_bimundorum,61.9400568665747,0
Potentilla_biflora,66.0779638712499,0
Potentilla_biennis,40.5838037669137,0
Potentilla_atrosanguinea,58.3317007000211,0
Potentilla_articulata,28.5950014210526,0
Potentilla_argentea,56.9019744542924,0
Potentilla_anserina,55.6940854860832,0
Potentilla_anglica,53.6815088696277,0
Potentilla_ancistrifolia,38.9400820810811,0
Potentilla_alba,49.1583436867174,0
Potentilla_adscharica,42.1138713846154,0
Potaninia_mongolica,39.368056,0
Porteranthus_stipulatus,37.1078978275476,0
Porlieria_chilensis,-31.3004687391304,0
Poranthera_microphylla,-33.623348612259,0
Poranthera_huegelii,-34.5327204800272,0
Poranthera_corymbosa,-33.4205380938215,0
Populus_tremuloides,42.9706692258557,0
Populus_tremula,58.9171988483101,0
Populus_tomentosa,34.57283364,0
Populus_suaveolens,47.863249833117,0
Populus_nigra,50.3507347110339,0
Populus_maximowiczii,44.5969948088235,0
Populus_grandidentata,43.179892235942,0
Populus_euphratica,33.2542597486631,0
Populus_deltoides,38.3834282467649,0
Populus_cathayana,35.9421255263158,0
Populus_caspica,35.1992777777778,0
Populus_balsamifera,50.991797457955,0
Populus_alba,48.0136130760427,0
Pongamiopsis_amygdalina,-12.6908957375,1
Pongamia_pinnata,-5.02958246269833,1
Pometia_tomentosa,6.50964753846154,1
Pometia_pinnata,-1.31610176323462,1
Pomaria_wootonii,25.2366296149406,0
Pomaria_stipularis,-24.4507765475585,0
Pomaria_sandersonii,-29.312597025641,0
Pomaria_rubicunda,-26.7795388571429,0
Pomaria_pilosa,-30.1359284846138,0
Pomaria_multijuga,26.7977458748503,0
Pomaria_melanosticta,24.3860219936488,0
Pomaria_lactea,-26.0215931818182,0
Pomaria_jamesii,34.8672962954824,0
Pomaria_glandulosa,20.736725143317,1
Pomaria_fruticosa,25.8405442512433,0
Pomaria_canescens,24.1308996415287,0
Pomaria_burchellii,-23.5875,0
Pomaria_brachycarpa,28.6693717168,0
Pomaderris_rugosa,-36.9028025909091,0
Polystemonanthus_dinklagei,6.02129511111111,1
Polypsecadium_rusbyi,-14.6689821666667,1
Polypsecadium_magellanicum,-50.5779855,0
Polypsecadium_harmsianum,-24.227175,0
Polypsecadium_grandiflorum,-25.8542857142857,0
Polypsecadium_effusum,-9.1839,1
Polypsecadium_arnottianum,-30.9412297142857,0
Polypsecadium_adscendens,25.3,0
Polypleurum_wallichii,15.2292847142857,1
Polypleurum_stylosum,12.58333,1
Polypleurum_schmidtianum,12.1220815,1
Polypleurum_elongatum,6.88333333333333,1
Polylepis_tomentella,-17.9962896046512,1
Polylepis_tarapacana,-18.216247,1
Polylepis_sericea,-3.06389324865424,1
Polylepis_hieronymi,-19.5685214,1
Polygonanthus_amazonicus,-0.886181555555556,1
Polygala_vulgaris,57.356471265101,0
Polygala_tenella,-0.84705595020364,1
Polygala_tatarinowii,27.6649566883117,0
Polygala_subtilis,-4.90104060615448,1
Polygala_serpyllifolia,58.145151701876,0
Polygala_senega,43.6031074930463,0
Polygala_paucifolia,43.1450522548033,0
Polygala_paniculata,-5.94992484120081,1
Polygala_oxyphylla,-16.0154406724138,1
Polygala_myrtifolia,-27.9931927653241,0
Polygala_longicaulis,-6.84988042374076,1
Polygala_jamaicensis,18.43319184954,1
Polygala_hygrophila,-1.52539528653016,1
Polygala_galioides,-11.0209470572576,1
Polygala_cruciata,34.8089815181628,0
Polygala_costaricensis,15.6906179292261,1
Polygala_comosa,55.1034757973977,0
Polygala_chamaebuxus,47.6794673364507,0
Polygala_californica,38.7566013822166,0
Polygala_amara,48.2740837213378,0
Polygala_alpicola,42.6736510384615,0
Polyctenium_fremontii,41.7186191162413,0
Polyclathra_cucumerina,16.0266342743398,1
Poliothyrsis_sinensis,31.4414804,0
Polhillia_pallens,-34.3018033333333,0
Polhillia_obsoleta,-33.5189536,0
Polhillia_canescens,-34.356149,0
Polhillia_brevicalyx,-34.2079201428571,0
Polanisia_uniglandulosa,24.2169114122686,0
Polanisia_dodecandra,35.0848719810232,0
Poitea_punicea,18.1668099916675,1
Poitea_paucifolia,18.4394741860465,1
Poitea_multiflora,18.7805338888889,1
Poitea_immarginata,22.7925373333333,1
Poitea_gracilis,20.5994062307692,1
Poitea_glyciphylla,18.48173325,1
Poitea_galegoides,18.5743953596491,1
Poitea_florida,18.1583768529412,1
Poitea_dubia,18.7111571111111,1
Poitea_carinalis,15.4103634285714,1
Poitea_campanilla,19.0453333333333,1
Poiretia_tetraphylla,-26.2159994384184,0
Poiretia_punctata,1.67546577456611,1
Poiretia_latifolia,-19.8678795072362,1
Poiretia_angustifolia,-18.3030608433497,1
Poincianella_bracteosa,-7.76806578181825,1
Poikilospermum_suaveolens,5.52833350904653,1
Pogonophora_schomburgkiana,-8.94061794818956,1
Poga_oleosa,2.1146164272093,1
Poeppigia_procera,-0.176504407970504,1
Poeciloneuron_indicum,22.4471835,1
Poecilanthe_subcordata,-11.0864262269407,1
Poecilanthe_parviflora,-24.1583216527482,0
Poecilanthe_itapuana,-12.3343363225806,1
Poecilanthe_falcata,-14.0613064152468,1
Poecilanthe_effusa,-5.06197332097087,1
Podostemum_weddellianum,-20.2608915923077,1
Podostemum_scaturiginum,-18.05213824,1
Podostemum_saldanhanum,-16.65806,1
Podostemum_rutifolium,-27.7585042984516,0
Podostemum_ovatum,-19.5112053185032,1
Podostemum_muelleri,-27.9551558505618,0
Podostemum_distichum,-27.9711504196851,0
Podostemum_comatum,-28.5877329677419,0
Podostemum_ceratophyllum,40.1813032936885,0
Podonephelium_homei,-21.7190572588235,1
Podolobium_scandens,-32.778036692112,0
Podolobium_procumbens,-36.9933450186046,0
Podolobium_ilicifolium,-33.3827663586698,0
Podolobium_alpestre,-36.6492409429452,0
Podolobium_aestivum,-28.389947781,0
Podocytisus_caramanicus,38.8204549565217,0
Podocalyx_loranthoides,0.00609301331488214,1
Podandrogyne_mathewsii,-10.459978875,1
Podandrogyne_jamesonii,-0.28521125,1
Podandrogyne_decipiens,8.79988479187817,1
Podandrogyne_chiriquensis,9.39302296875,1
Podalyria_variabilis,-34.1053057272727,0
Podalyria_speciosa,-34.40795825,0
Podalyria_sericea,-35.1361529225352,0
Podalyria_rotundifolia,-33.4149415833333,0
Podalyria_pearsonii,-31.5452939166667,0
Podalyria_orbicularis,-34.2083333333333,0
Podalyria_oleaefolia,-34.3352804285714,0
Podalyria_myrtillifolia,-33.9457689423077,0
Podalyria_microphylla,-33.6874885454545,0
Podalyria_leipoldtii,-32.575688125,0
Podalyria_lanceolata,-33.875,0
Podalyria_hirsuta,-34.0249177666667,0
Podalyria_cuneifolia,-33.8793565,0
Podalyria_canescens,-33.7544588888889,0
Podalyria_calyptrata,-33.894824185567,0
Podalyria_buxifolia,-33.8806348333333,0
Podalyria_burchellii,-33.6182529411765,0
Podalyria_biflora,-33.6868,0
Podalyria_argentea,-33.9149367142857,0
Plukenetia_volubilis,-0.975346887188215,1
Plukenetia_stipellata,10.4438807770701,1
Plukenetia_polyadenia,-0.239924752260133,1
Ploiarium_alternifolium,3.66734217021277,1
Plinia_guanacastensis,10.8463807333333,1
Pleurostylia_opposita,-16.7273068708791,1
Pleurostylia_leucocarpa,-20.5638886666667,1
Pleurostylia_capensis,-29.6333234693878,0
Pleurophora_saccocarpa,-23.0244431935853,1
Pleurophora_pungens,-28.565804,0
Pleurophora_anomala,-10.3454986847357,1
Plenckia_populnea,-17.5248664308032,1
Pleiospermium_latialatum,4.21105034782609,1
Pleiospermium_alatum,13.8363143333333,1
Pleiogynium_timoriense,-18.7354032379679,1
Platytheca_verticillata,-34.07247825,0
Platysepalum_hirsutum,6.25536250505051,1
Platypodium_elegans,-16.2606335288697,1
Platymiscium_yucatanum,19.2952754585647,1
Platymiscium_trinitatis,-2.53263641430332,1
Platymiscium_trifoliolatum,23.4340545624106,1
Platymiscium_stipulare,-4.5212357952809,1
Platymiscium_speciosum,-16.5707872727273,1
Platymiscium_pubescens,-16.9409122474081,1
Platymiscium_pinnatum,5.33258567210917,1
Platymiscium_parviflorum,11.775576875,1
Platymiscium_lasiocarpum,19.0914737147344,1
Platymiscium_jejunum,16.25403875,1
Platymiscium_hebestachyum,5.04825255882353,1
Platymiscium_gracile,-7.5108883475,1
Platymiscium_floribundum,-16.0921849927698,1
Platymiscium_filipes,-3.72579973076923,1
Platymiscium_dimorphandrum,15.3679049148807,1
Platymiscium_darienense,7.04712683333333,1
Platymiscium_curuense,9.26696669767442,1
Platymiscium_albertinae,14.50216025,1
Platylophus_trifoliatus,-33.9132620769231,0
Platydesma_spathulatum,21.4209952857143,1
Platydesma_rostrata,22.165139,1
Platycyamus_regnellii,-20.052466917232,1
Platycelyphium_voense,1.85022690909091,1
Platycarya_strobilacea,31.9128492091891,0
Platonia_insignis,-1.19761711680908,1
Plathymenia_reticulata,-14.0515814883747,1
Planodes_virginicum,37.3649238866899,0
Plagiostyles_africana,-0.242141126436782,1
Plagiosiphon_emarginatus,2.28313445874587,1
Plagioscyphus_unijugatus,-19.0270624285714,1
Plagiopteron_suaveolens,18.4890842,1
Plagianthus_squamatus,-43.572222,0
Plagianthus_regius,-42.8280008585859,0
Plagianthus_divaricatus,-40.4863861190476,0
Pityrocarpa_obliqua,15.0168382972973,1
Pithecellobium_unguis-cati,18.4932164824955,1
Pithecellobium_lanceolatum,17.334156328929,1
Pithecellobium_furcatum,16.8530405849939,1
Pithecellobium_excelsum,-2.57061644216495,1
Pithecellobium_dulce,14.4355366659472,1
Pithecellobium_clypearia,22.2238153647059,1
Pithecellobium_bipinnatum,10.9285149230769,1
Pitaviaster_haplophyllus,-17.2106284082278,1
Pisum_sativum,53.607542573052,0
Pisum_fulvum,32.933806411215,0
Pistacia_vera,38.7375090150528,0
Pistacia_mexicana,20.2110848694251,1
Pistacia_cucphuongensis,20.1372496666667,1
Pistacia_chinensis,22.8509799230769,1
Pistacia_aethiopica,6.3405178,1
Piscidia_piscipula,19.9089659998707,1
Piscidia_mollis,27.5472823782503,0
Piscidia_carthagenensis,12.908712057878,1
Piriqueta_morongii,-24.41990835,0
Piriqueta_cistoides,8.58973655949334,1
Piriqueta_capensis,-24.6382715925926,0
Pipturus_argenteus,-13.7837206248193,1
Pipturus_arborescens,17.2164972065217,1
Pipturus_albidus,19.6513015104167,1
Piptanthus_tomentosus,26.8640446923077,0
Piptanthus_nepalensis,28.0332139866667,0
Piptadeniopsis_lomentifera,-21.82628,1
Piptadeniastrum_africanum,4.39842217867435,1
Piptadenia_viridiflora,-10.6787915452722,1
Piptadenia_moniliformis,-8.82514765413534,1
Piptadenia_flava,13.3720235386918,1
Pimenta_racemosa,17.3125749483034,1
Pimenta_guatemalensis,10.6687275777778,1
Pimelodendron_zoanthogyne,2.44383815,1
Pimelodendron_griffithianum,3.12797669767442,1
Pimelodendron_amboinicum,-7.01272123582755,1
Pimelea_williamsonii,-34.5495929714286,0
Pimelea_villifera,-30.8695575833333,0
Pimelea_venosa,-29.2945454545455,0
Pimelea_trichostachya,-29.3518793949772,0
Pimelea_treyvaudii,-35.6295591288667,0
Pimelea_traversii,-43.6547611538462,0
Pimelea_tinctoria,-34.4905162222222,0
Pimelea_sylvestris,-33.6340363775148,0
Pimelea_suteri,-41.4295064444444,0
Pimelea_sulphurea,-31.8855275237912,0
Pimelea_subvillifera,-32.1505589016393,0
Pimelea_suaveolens,-32.6217367868241,0
Pimelea_strigosa,-29.9567320401606,0
Pimelea_stricta,-34.4717220501935,0
Pimelea_spinescens,-37.3770812589286,0
Pimelea_spiculigera,-31.13310007,0
Pimelea_spicata,-34.0312003070496,0
Pimelea_spectabilis,-33.4396014184783,0
Pimelea_sessilis,-27.6183424324324,0
Pimelea_serpyllifolia,-35.7205640769231,0
Pimelea_sericostachya,-18.6311918367347,1
Pimelea_sericea,-42.4835729685882,0
Pimelea_rosea,-33.7764909216054,0
Pimelea_rara,-32.2153846153846,0
Pimelea_pygmaea,-41.9043383666667,0
Pimelea_pseudolyallii,-43.5020862758621,0
Pimelea_preissii,-33.2848225147059,0
Pimelea_poppelwellii,-45.3099014285714,0
Pimelea_physodes,-33.8447565869565,0
Pimelea_phylicoides,-36.458173966443,0
Pimelea_petrophila,-32.547582406828,0
Pimelea_pelinos,-33.3,0
Pimelea_pauciflora,-34.9318656885813,0
Pimelea_octophylla,-35.8987722671233,0
Pimelea_neoanglica,-30.0315808604651,0
Pimelea_milliganii,-42.4802587619048,0
Pimelea_microphylla,-39.1909293529412,0
Pimelea_microcephala,-31.5912520372093,0
Pimelea_micrantha,-33.7904794977876,0
Pimelea_macrostegia,-35.8060119432624,0
Pimelea_lyallii,-45.5577538648649,0
Pimelea_longifolia,-39.5366811854305,0
Pimelea_longiflora,-34.629418424,0
Pimelea_linifolia,-33.1410641947791,0
Pimelea_leucantha,-29.8763287876923,0
Pimelea_leptospermoides,-23.0006344775281,1
Pimelea_lehmanniana,-34.0659786014493,0
Pimelea_latifolia,-27.3784564039409,0
Pimelea_lanata,-33.9438082575758,0
Pimelea_interioris,-24.4107797096774,0
Pimelea_imbricata,-32.5640027864085,0
Pimelea_humilis,-37.0609129667901,0
Pimelea_holroydii,-23.4709910909091,0
Pimelea_hispida,-34.5392745681818,0
Pimelea_hewardiana,-37.5442228953488,0
Pimelea_halophila,-33.3355555,0
Pimelea_haematostachya,-22.59407675,1
Pimelea_graniticola,-32.4375031034483,0
Pimelea_gnidia,-43.1950735806452,0
Pimelea_gilgiana,-28.5690380793651,0
Pimelea_forrestiana,-24.9138674111111,0
Pimelea_floribunda,-30.1957445592222,0
Pimelea_flava,-37.772030106383,0
Pimelea_ferruginea,-33.6978835177866,0
Pimelea_erecta,-33.5771692608696,0
Pimelea_drupacea,-41.7694705512245,0
Pimelea_drummondii,-33.8774709258824,0
Pimelea_decora,-20.8393162868217,1
Pimelea_curviflora,-33.4518465737037,0
Pimelea_cracens,-33.5717145634921,0
Pimelea_concinna,-42.2730388947368,0
Pimelea_clavata,-34.5190686357143,0
Pimelea_ciliata,-33.1472084696133,0
Pimelea_calcicola,-32.0770175263158,0
Pimelea_buxifolia,-39.316360859375,0
Pimelea_brevistyla,-31.6936754677419,0
Pimelea_brevifolia,-33.3152340809249,0
Pimelea_bracteata,-35.7116719365079,0
Pimelea_biflora,-36.2880530128205,0
Pimelea_axiflora,-37.3356341970443,0
Pimelea_avonensis,-30.2688746185567,0
Pimelea_argentea,-32.476196228315,0
Pimelea_angustifolia,-32.0783785771302,0
Pimelea_ammocharis,-21.379337621118,1
Pimelea_alpina,-36.8829774310917,0
Pimelea_aeruginosa,-31.3714306666667,0
Pilostyles_thurberi,30.1008951646652,0
Pilostyles_hamiltonii,-32.1978258703704,0
Pilostyles_coccoidea,-30.4683911666667,0
Pilostyles_berteroi,-31.7266941,0
Pilocarpus_racemosus,16.357671920868,1
Pilocarpus_pennatifolius,-25.6683656720198,0
Piliostigma_thonningii,9.13119970278638,1
Piliocalyx_francii,-21.4694445,1
Piliocalyx_bullatus,-21.0681662,1
Pileanthus_filifolius,-29.859110175,0
Pilea_semidentata,17.5440815897436,1
Pilea_pumila,40.522893202293,0
Pilea_nummulariifolia,4.82825869577465,1
Pilea_microphylla,-5.43938643408684,1
Pilea_involucrata,7.74843874,1
Pilea_hyalina,4.01784333481106,1
Pilea_grandifolia,19.3126837052632,1
Pilea_gomeziana,5.53141425,1
Pilea_fontana,42.4400459691685,0
Pilea_depressa,18.5759228,1
Pilea_cadierei,11.1311461318182,1
Pilea_baurii,6.789224,1
Pierreodendron_africanum,4.7541519375,1
Pictetia_sulcata,18.8668306214689,1
Pictetia_spinosa,21.466896422,1
Pictetia_obcordata,18.5824786923077,1
Pictetia_mucronata,21.66926075,1
Pictetia_marginata,21.7958,1
Pictetia_angustifolia,22.016045,1
Pictetia_aculeata,18.0472202085279,1
Picrolemma_sprucei,-2.65087217948718,1
Picrodendron_baccatum,20.2362585520833,1
Picrodendron_arboreum,30.1706,0
Picrasma_quassioides,35.3495073850023,0
Picrasma_javanica,0.753963459384034,1
Picrasma_excelsa,11.3710007936709,1
Picrasma_crenata,-23.5500723280539,0
Picramnia_polyantha,18.7655606208217,1
Picramnia_pentandra,19.3455023365241,1
Picramnia_latifolia,-1.09704096718475,1
Picramnia_antidesma,15.9391258618067,1
Pickeringia_montana,36.7378250398863,0
Physostigma_venenosum,5.24033651785714,1
Physoptychis_caspica,35.7945838333333,0
Physocarpus_opulifolius,45.3435854872336,0
Physocarpus_monogynus,38.6963319178025,0
Physocarpus_malvaceus,45.1079433944338,0
Physocarpus_capitatus,42.8199273944094,0
Physocarpus_amurensis,46.90378421965,0
Physocarpus_alternans,39.0885627531601,0
Physocalymma_scaberrimum,-12.2972659284896,1
Physeterostemon_thomasii,-13.4455555,1
Physeterostemon_jardimii,-14.2046121,1
Physeterostemon_fiaschii,-14.4573081333333,1
Physaria_pruinosa,37.1993721,0
Physaria_gracilis,33.8895026444334,0
Physaria_fendleri,31.6282420177052,0
Physaria_didymocarpa,47.5287564696663,0
Physaria_arctica,68.3881477957865,0
Physaria_acutifolia,39.7749627738375,0
Phymosia_umbellata,20.5945335832431,1
