"Age","Temp_C"
1.75774,3.4816635
1.75783,3.298024
1.75783,3.910630875
1.75846,4.241736
1.7594,4.02409504
1.75944,4.18040856
1.75975,4.18040856
1.76052,4.071606
1.76103,3.868374
1.76131,4.2246915
1.76131,4.68735
1.76162,4.071606
1.76188,4.16225489002325
1.76188,4.472521875
1.76201,4.59784864
1.76209,4.38518616
1.76272,4.95698976
1.76304,5.2074
1.76368,4.97780184
1.76391,4.9465875
1.7641,5.0854915
1.76444,4.868650875
1.76506,4.62995555440845
1.76538,4.998624
1.76619,5.0854915
1.76622,5.373395875
1.76625,5.390905875
1.76644,5.390905875
1.76653,5.347144
1.76653,5.338396875
1.76729,5.007302875
1.76762,5.059412875
1.76762,4.894614
1.76803,4.816771875
1.76861,4.937920875
1.76861,5.076796875
1.76909,4.972597875
1.76913,5.3296515
1.76983,5.37514656
1.76983,5.268482875
1.77015,5.33548155672164
1.77028,5.6103715
1.77091,5.0507235
1.77094,4.963926
1.77176,4.76783288773804
1.77238,5.007302875
1.77278,5.102886
1.7728,5.23531296
1.77301,5.198680875
1.77312,5.137696
1.77391,4.7390715
1.7745,4.790856
1.7745,4.955255875
1.77462,4.955255875
1.77471,5.312166
1.77487,5.71022288771284
1.77503,5.242294
1.77579,5.02177155671325
1.77609,5.02177155671325
1.77662,4.756326
1.77687,4.963926
1.77696,4.894614
1.77705,5.2074
1.778,5.2946875
1.778,5.2946875
1.77823,4.894614
1.77839,5.042035875
1.77846,4.4639515
1.77865,4.114072875
1.77884,4.11917184
1.77893,4.199137875
1.77893,4.037664
1.77924,4.139574
1.77986,4.2929115
1.78004,4.825414
1.7806,4.825414
1.78069,4.64142822336965
1.78118,4.764955875
1.78125,4.412566
1.78126,4.0546315
1.78134,4.15318104
1.78134,4.1225715
1.78171,4.080095875
1.78171,4.489667875
1.7818,4.5669115
1.78245,4.57263889003445
1.78245,4.57263889003445
1.7835,4.378344
1.78357,4.2587875
1.78364,4.241736
1.78422,4.105576
1.78423,3.868374
1.78431,3.868374
1.78496,4.1565835
1.78542,4.301446875
1.78551,4.3612435
1.78559,4.541147875
1.78598,4.40571936
1.78616,4.41941376
1.78626,4.30315416
1.78638,4.15318104
1.7868,4.2246915
1.78691,4.618486
1.78728,4.1565835
1.78765,4.0885875
1.78774,4.523980875
1.78811,4.523980875
1.78848,3.936006
1.78854,3.767136
1.78876,3.767136
1.78887,3.37582822110965
1.78904,3.37582822110965
1.78941,3.5151435
1.78985,3.868374
1.79086,3.8514835
1.79086,3.800854
1.79099,3.800854
1.79117,4.18494822108724
1.7913,3.9868035
1.79173,4.037664
1.79182,4.1736
1.79192,4.12823822335565
1.7928,3.7166115
1.79284,3.8346
1.79284,3.8346
1.79284,3.38695555666844
1.79284,3.364704
1.79318,3.364704
1.79377,3.464934
1.79451,3.4482115
1.79464,3.7166115
1.7947,3.632544
1.79498,3.339685875
1.79498,3.14287288778284
1.79526,3.0158835
1.79551,2.473974
1.79551,2.5066
1.79557,4.0546315
1.79563,4.0546315
1.79622,4.0546315
1.79656,4.275846
1.79702,5.01019622106485
1.79702,4.7045835
1.79767,4.7045835
1.79783,4.35554488774925
1.79783,3.82334822334725
1.79796,3.398086
1.79823,3.398086
1.79834,3.37582822110965
1.79841,3.64374288776885
1.79841,3.902176
1.79906,3.92472622335004
1.79906,3.995275875
1.80073,5.6455875
1.80077,5.338396875
1.80077,5.15162784
1.80092,5.452246
1.80092,5.875174
1.80093,4.21901155441965
1.80093,4.29860155669364
1.8011,4.241736
1.8011,4.241736
1.80116,4.241736
1.80116,3.8852715
1.80119,4.481094
1.80205,4.481094
1.80221,4.721824
1.80248,4.721824
1.80248,4.9119315
1.80268,4.4982435
1.80286,4.80237222107045
1.80366,4.481094
1.80388,4.481094
1.80398,4.2246915
1.80411,4.446816
1.80491,4.12823822335565
1.80491,4.88307289004285
1.80491,5.172534
1.80602,5.4347115
1.80602,5.65145955673005
1.80604,5.65145955673005
1.80651,5.5751835
1.80651,4.68735
1.80658,3.398086
1.80658,4.08292622109004
1.80685,4.08292622109004
1.80704,4.446816
1.80769,4.764955875
1.80778,5.425946875
1.80836,5.40550289005684
1.80836,5.094187875
1.80837,4.8773035
1.80843,4.782220875
1.80851,4.523980875
1.80936,4.523980875
1.80973,4.64142822336965
1.8101,4.721824
1.81047,5.02177155671325
1.8106,5.5048915
1.81075,5.5048915
1.81101,5.172534
1.81101,5.30051289005404
1.8114,4.71032955670484
1.81214,4.71032955670484
1.81214,4.3612435
1.81233,4.4982435
1.81261,4.00375
1.81277,3.902176
1.81288,4.3612435
1.81364,4.71032955670484
1.814,4.45823888774645
1.814,5.03335
1.81483,4.721824
1.81511,4.18494822108724
1.81548,3.9529315
1.81595,3.8346
1.81595,3.8346
1.81604,3.81209955443085
1.81604,3.6493435
1.81654,4.2246915
1.81697,4.66438288774085
1.81706,4.652904
1.81752,4.86
1.81762,4.86
1.81789,5.0854915
1.81798,4.34415
1.81798,4.6012875
1.81827,4.23037222335844
1.81838,4.23037222335844
1.81919,4.23037222335844
1.81947,4.60701955670205
1.81975,4.481094
1.82021,4.9812715
1.82031,4.790856
1.82046,4.920592875
1.82114,4.825414
1.82205,4.86
1.82222,4.86
1.82222,5.312166
1.82253,4.86
1.82255,4.412566
1.82309,4.00375
1.82355,4.1565835
1.82383,4.28267136
1.82389,4.139574
1.82402,4.19629955669084
1.82439,4.7045835
1.82456,5.277216
1.82501,5.1202875
1.82532,5.05651622338085
1.82572,5.05651622338085
1.82587,5.024665875
1.82662,4.77934289004004
1.82689,4.929256
1.82717,4.446816
1.82735,4.275846
1.82774,4.207654
1.82847,4.207654
1.82875,4.0207035
1.8294,4.037664
1.8294,4.19629955669084
1.8296,3.936006
1.82977,4.01505155442524
1.82996,3.99245155668525
1.83114,4.1736
1.83114,3.9529315
1.83116,4.15998624
1.83124,4.1565835
1.83135,4.412566
1.832,4.11690555442244
1.83246,4.412566
1.83265,4.412566
1.83274,4.46966489003165
1.83307,4.46966489003165
1.83307,4.91770555671044
1.83311,4.91770555671044
1.83404,4.8773035
1.83425,4.756326
1.83441,4.756326
1.83491,4.618486
1.83534,4.790856
1.83552,4.8081315
1.83654,4.963926
1.83656,5.0507235
1.83665,5.102886
1.83701,5.0854915
1.83719,5.137696
1.83738,4.98705489004564
1.83775,4.894614
1.83821,4.68735
1.83821,4.63913344
1.8384,4.481094
1.83873,4.4296875
1.83873,4.23037222335844
1.83897,4.309984
1.83905,4.8081315
1.83923,5.6103715
1.8396,5.6103715
1.83988,5.137696
1.8409,5.137696
1.84118,4.9812715
1.84122,4.3612435
1.84183,4.3612435
1.84202,4.1565835
1.84202,4.08292622109004
1.8423,4.08292622109004
1.8423,3.868374
1.84355,3.868374
1.84387,5.102886
1.84387,4.7045835
1.84397,4.35554488774925
1.84508,4.35554488774925
1.84573,4.35554488774925
1.84573,3.4147875
1.84573,4.275846
1.84595,4.9465875
1.84632,4.9465875
1.84632,4.825414
1.84666,4.764955875
1.84666,4.721824
1.84758,5.03335
1.84758,5.03335
1.84851,4.42397955441405
1.84858,3.78961155667964
1.84944,3.78961155667964
1.84944,2.41965955447004
1.84975,3.1152315
1.85037,3.22037222333044
1.85037,3.4816635
1.85037,3.24254288778005
1.85044,4.60701955670205
1.85083,4.275846
1.8512,5.277216
1.85129,5.8220875
1.85163,6.454315875
1.85163,6.661014
1.85222,5.954921875
1.85222,5.49903888771845
1.85222,4.15091288775485
1.85284,3.6493435
1.85361,4.037664
1.8538,4.618486
1.85391,4.782220875
1.85408,5.522454
1.85473,5.37514656
1.85482,5.513671875
1.85491,5.7514035
1.85517,5.592774
1.85621,5.1899635
1.8563,5.32382222105644
1.85658,5.3646435
1.85686,4.575502875
1.8577,4.549734
1.8577,4.241736
1.85872,4.730446875
1.85909,4.481094
1.85974,4.74482222337245
1.86013,4.523980875
1.86048,4.76783288773804
1.86057,4.0546315
1.86057,4.42397955441405
1.86057,4.01505155442524
1.86057,4.21901155441965
1.8615,4.250260875
1.8615,4.250260875
1.86178,3.8177235
1.86222,4.182110875
1.86243,4.369792875
1.86243,4.4296875
1.86243,4.28267136
1.86317,4.4982435
1.86345,4.50396155669925
1.86361,4.21901155441965
1.86447,4.28722222108445
1.86456,4.584096
1.86485,4.66438288774085
1.86485,4.695965875
1.86521,4.5325635
1.86521,4.2587875
1.86577,4.2587875
1.86595,4.071606
1.8667,3.7166115
1.8667,3.699784
1.86679,4.68735
1.86707,5.1551115
1.86707,4.97548888773245
1.86734,4.8081315
1.86753,4.47423616
1.86762,4.46737944
1.86874,4.182110875
1.86892,4.241736
1.86892,4.139574
1.86896,4.609885875
1.86909,4.541147875
1.86929,4.39887384
1.86985,4.42626264
1.87004,4.41941376
1.87078,4.267315875
1.87078,4.575502875
1.87082,4.9465875
1.87133,4.929256
1.87143,5.28886288772405
1.87171,5.285950875
1.87171,4.799492875
1.87245,4.62995555440845
1.87282,4.49252622107885
1.87356,4.49252622107885
1.87393,4.29860155669364
1.87399,4.67586489003725
1.87421,4.7390715
1.87458,4.139574
1.87531,4.139574
1.8756,4.541147875
1.87609,4.5325635
1.87634,4.34415
1.87668,5.0507235
1.87668,5.01251104
1.87699,4.42626264
1.87709,4.42626264
1.87718,4.489667875
1.8782,4.575502875
1.8782,4.481094
1.87829,5.03335
1.87864,5.2248435
1.87876,5.417184
1.87968,5.487336
1.87978,5.487336
1.87996,5.487336
1.87996,5.38215
1.88006,4.412566
1.88006,4.68735
1.88043,4.68735
1.88108,4.713202875
1.88182,4.661512875
1.88191,5.2074
1.88228,5.216120875
1.88247,4.92232536
1.88247,4.99168216
1.88367,5.11680664
1.88377,4.92232536
1.88386,4.73562144
1.88427,4.9812715
1.88427,5.059412875
1.88461,4.95236622337805
1.88525,5.09128889004845
1.88562,4.825414
1.88655,4.825414
1.88683,4.5154
1.88701,4.38974822108165
1.88748,4.481094
1.88748,5.21902822105925
1.88748,5.303425875
1.88794,5.663206
1.88794,6.052584
1.88896,6.168275875
1.88933,6.123744
1.88933,6.31405155436365
1.88933,5.28886288772405
1.88934,5.698464
1.89008,5.522454
1.89033,5.42886822105365
1.89119,5.285950875
1.89119,5.8574715
1.89147,5.49903888771845
1.89156,5.373395875
1.89158,5.636780875
1.89186,5.89878822340325
1.89304,5.53416622105085
1.89304,5.478560875
1.89304,5.63971622104804
1.8936,5.35880955438885
1.89391,5.35880955438885
1.89407,5.417184
1.8949,5.4697875
1.8949,5.12608955671605
1.8949,5.46393955438605
1.89564,5.46393955438605
1.89583,5.3646435
1.89623,5.347144
1.89676,5.54588155672725
1.89676,4.929256
1.89768,5.0159835
1.89778,4.998624
1.89861,4.929256
1.89861,4.609885875
1.89917,4.1906235
1.89945,4.012225875
1.89972,4.012225875
1.90047,3.969864
1.90047,4.037664
1.90056,4.549734
1.90096,4.1906235
1.90096,4.08292622109004
1.90139,3.8514835
1.90195,3.78961155667964
1.90232,3.5151435
1.90232,3.40921955444205
1.90297,3.598966
1.9032,3.7839915
1.90409,3.82334822334725
1.90418,4.5154
1.90418,4.5154
1.90455,4.08292622109004
1.90561,3.9529315
1.90603,4.04897488775764
1.90603,3.8346
1.90613,3.8852715
1.90622,4.182110875
1.90622,4.13277216
1.90789,3.94277536
1.90789,3.902176
1.90789,3.607357875
1.90789,3.1152315
1.90835,2.84537488779125
1.90937,3.01037155445324
1.90956,3.0820875
1.90974,3.15393488999524
1.90974,3.098656
1.90974,3.523517875
1.91039,3.431496
1.91077,3.4984
1.9116,3.431496
1.9116,3.30912955444485
1.91253,2.571936
1.91253,2.539254
1.91258,2.539254
1.91262,3.10970555445045
1.91346,3.7502875
1.91401,3.7502875
1.91483,3.936006
1.91483,3.74467288776605
1.91522,3.098656
1.91531,2.900296
1.91531,3.165
1.91531,3.27582222111245
1.91568,3.55423889000645
1.91684,3.657745875
1.91698,3.927545875
1.91717,3.809287875
1.91772,4.06481536
1.918,4.029182875
1.91865,4.04897488775764
1.91901,4.275846
1.91902,4.50396155669925
1.91902,3.94728888776045
1.91958,4.250260875
1.92032,4.11237336
1.92078,4.080095875
1.92078,4.012225875
1.92088,4.207654
1.92088,4.11690555442244
1.9218,4.62995555440845
1.92181,4.438250875
1.92223,4.618486
1.92273,4.318522875
1.92273,3.741865875
1.92292,3.298024
1.92348,3.0158835
1.92366,3.0158835
1.92451,3.1152315
1.92459,4.241736
1.92459,3.800854
1.92533,3.758710875
1.92552,3.92247064
1.92626,3.995275875
1.92663,3.71100155443365
1.92706,4.15091288775485
1.92737,4.241736
1.92784,4.071606
1.92802,4.071606
1.92885,4.207654
1.92923,4.790856
1.92968,4.43539622336404
1.92968,4.618486
1.92969,4.618486
1.92982,4.5669115
1.92985,4.09424955668805
1.93062,4.963926
1.93108,4.83693955440284
1.93201,4.83693955440284
1.93294,4.56118488774364
1.93294,4.56118488774364
1.93322,4.1225715
1.9335,4.618486
1.93387,4.74482222337245
1.93461,5.3996635
1.93479,5.35880955438885
1.93479,5.35880955438885
1.93489,4.35554488774925
1.93665,4.49252622107885
1.93693,4.885957875
1.93702,4.937920875
1.93721,4.83924504
1.93741,5.22833304
1.93741,5.181247875
1.93741,4.834057875
1.93758,4.618486
1.93758,4.64142822336965
1.93807,4.6012875
1.93925,4.6012875
1.93943,4.8427035
1.93943,5.277216
1.93943,5.663206
1.9399,5.663206
1.94108,4.76783288773804
1.94108,4.5669115
1.9411,3.032424
1.94117,3.032424
1.94117,4.1225715
1.94129,5.3646435
1.94129,4.98705489004564
1.94138,5.277216
1.94166,5.277216
1.94314,5.303425875
1.94314,5.242294
1.94314,5.46393955438605
1.94314,4.549734
1.94352,4.618486
1.94435,4.8081315
1.945,4.8081315
1.945,5.042035875
1.945,5.592774
1.945,5.981536
1.945,4.7735875
1.94506,4.7735875
1.94616,4.412566
1.94696,4.36694289002884
1.94696,4.36694289002884
1.9475,4.68735
1.94794,4.36694289002884
1.94794,3.84585488776325
1.94794,3.464934
1.94818,3.464934
1.94837,3.464934
1.94847,3.54306488777164
1.94847,4.241736
1.94895,4.8081315
1.9495,4.46966489003165
1.9495,4.46966489003165
1.94989,4.80237222107045
1.95185,4.15091288775485
1.95185,4.114072875
1.95185,3.944467875
1.95271,3.944467875
1.95328,3.809287875
1.95341,3.9190875
1.95376,4.0207035
1.95381,4.207654
1.95531,4.1736
1.9555,4.11917184
1.95576,4.114072875
1.95578,4.01505155442524
1.95612,4.28722222108445
1.95674,4.275846
1.95674,4.12823822335565
1.95675,4.199137875
1.95771,4.199137875
1.95772,4.071606
1.9587,4.2246915
1.95968,4.489667875
1.95993,4.5154
1.96012,4.335605875
1.96046,4.38974822108165
1.96066,4.275846
1.96066,3.9529315
1.96199,3.9529315
1.96214,4.412566
1.96261,4.721824
1.96261,4.592690875
1.96291,4.86
1.96359,4.86
1.96359,4.764955875
1.96359,4.721824
1.96436,4.678735875
1.96523,4.575502875
1.96555,4.575502875
1.96555,4.834057875
1.96555,4.764955875
1.96653,4.937920875
1.96656,4.920592875
1.96656,5.17950496
1.96715,4.79776536
1.96744,4.97780184
1.96772,5.41017496
1.96848,5.50840344
1.9686,5.37514656
1.96869,5.38215
1.96946,5.277216
1.96995,4.903271875
1.9707,4.851350875
1.97091,4.8081315
1.97129,4.816771875
1.97187,4.99168216
1.9724,4.998624
1.97303,5.20042456
1.97312,5.102886
1.97338,5.31915936
1.97435,5.22833304
1.97438,5.181247875
1.97447,5.2248435
1.97533,5.312166
1.97533,5.076796875
1.97534,5.02177155671325
1.97631,5.251021875
1.97631,4.95236622337805
1.97707,4.652904
1.97708,4.83693955440284
1.97734,4.83693955440284
1.97755,4.652904
1.97827,4.4639515
1.97842,4.207654
1.97876,4.19629955669084
1.97925,4.063117875
1.97925,3.674555875
1.97977,3.598966
1.9812,4.45823888774645
1.9812,4.080095875
1.98141,4.114072875
1.98199,3.893722875
1.98236,3.893722875
1.98324,3.231456
1.98335,3.45378489000364
1.98414,3.18713955666284
1.98433,4.12823822335565
1.98439,3.8852715
1.98565,3.84135256
1.98565,3.800854
1.9861,4.02409504
1.98622,3.590575875
1.9869,3.640942875
1.98707,3.8852715
1.98707,4.037664
1.98707,4.00375
1.98707,3.902176
1.98731,4.29860155669364
1.98812,3.598966
1.98812,3.531894
1.98815,3.43818136
1.98835,3.78736344
1.9894,3.67287456
1.9895,3.99697056
1.98986,4.165090875
1.99001,4.53828622336685
1.99001,3.800854
1.99017,4.40115555669645
1.99056,4.36694289002884
1.99114,4.6012875
1.99177,4.53599704
1.99181,4.86
1.99181,4.472521875
1.99285,4.60701955670205
1.99294,4.2587875
1.99294,4.1225715
1.99347,4.1225715
1.9946,4.3954515
1.99471,4.3954515
1.99537,4.16225489002325
1.99578,4.34415
1.99578,4.34415
1.99588,3.902176
1.99588,3.902176
1.99624,4.1736
1.99677,4.04897488775764
1.99711,4.04897488775764
1.99797,4.33275822336125
1.99821,4.3270635
1.99821,4.26447289002604
1.99882,3.50956155443924
1.99882,3.775562875
1.9989,3.598966
1.99972,3.67735822110124
1.99981,4.131071875
2.00048,4.730446875
2.00067,4.77934289004004
2.00077,4.77934289004004
2.00077,4.894614
2.00107,4.2929115
2.00122,5.1899635
2.00243,5.277216
2.00269,5.277216
2.00308,5.076796875
2.0037,5.111585875
2.00371,4.790856
2.00371,4.4639515
2.00371,4.57263889003445
2.00371,5.25393155439165
2.00472,5.242294
2.00539,5.320907875
2.00558,5.2074
2.00558,5.16556416
2.00584,4.825414
2.00664,4.9812715
2.00664,4.790856
2.00664,5.16091822338365
2.00667,5.452246
2.00818,5.452246
2.00818,5.663206
2.0086,5.71022288771284
2.0087,5.42886822105365
2.00934,5.417184
2.00958,4.26447289002604
2.00958,4.446816
2.00968,4.301446875
2.01069,4.5325635
2.01107,4.5325635
2.01251,5.3646435
2.01251,5.487336
2.01281,5.522454
2.01327,5.2946875
2.01329,6.18312955674404
2.01413,6.6430035
2.01512,6.409504
2.01545,6.39756155674964
2.01545,6.39756155674964
2.01579,5.6103715
2.01658,5.6103715
2.01741,5.277216
2.01741,5.663206
2.01741,4.3270635
2.01741,4.71032955670484
2.01772,4.71032955670484
2.01839,4.131071875
2.01858,3.632544
2.01878,3.936006
2.01936,2.441376
2.01936,2.539254
2.02034,3.3146835
2.02046,3.99245155668525
2.02046,3.99245155668525
2.0209,3.99245155668525
2.02132,5.03335
2.02132,5.5576
2.02176,5.73375
2.0223,5.73375
2.0223,5.73375
2.02318,4.207654
2.02328,3.699784
2.0235,3.699784
2.02408,3.699784
2.02412,4.11690555442244
2.02426,4.91770555671044
2.02494,5.804406
2.02504,5.804406
2.02523,5.804406
2.02523,6.661014
2.02546,2.768616
2.02587,2.768616
2.02621,4.1565835
2.02621,4.1565835
2.02621,4.1565835
2.02621,5.592774
2.02645,5.7161035
2.027,5.839776
2.02758,5.839776
2.02758,5.522454
2.02817,5.522454
2.02817,5.8220875
2.02817,5.72198489006525
2.02866,5.72198489006525
2.0287,5.981536
2.02915,4.894614
2.02915,4.5154
2.02915,4.04897488775764
2.02915,4.04897488775764
2.02947,4.0885875
2.03013,4.52684155441124
2.03043,4.1565835
2.03058,4.549734
2.0311,4.32136955441684
2.0311,4.378344
2.0311,4.378344
2.0311,4.38974822108165
2.0311,4.35554488774925
2.03124,4.66438288774085
2.03159,4.66438288774085
2.03208,4.6356915
2.03208,4.71032955670484
2.03217,4.50396155669925
2.03225,4.91770555671044
2.03255,4.790856
2.03267,4.87153488773525
2.03303,4.972597875
2.03306,5.242294
2.03404,4.42397955441405
2.03404,4.4296875
2.03482,4.46966489003165
2.03482,4.071606
2.03498,4.446816
2.03498,4.8773035
2.03563,4.8773035
2.03591,5.2074
2.036,5.2074
2.03678,3.969864
2.03698,3.969864
2.03698,3.969864
2.03698,4.037664
2.03795,4.037664
2.03795,4.5669115
2.03795,4.275846
2.03814,4.275846
2.03814,4.40115555669645
2.03836,4.40115555669645
2.03885,4.0885875
2.03885,4.481094
2.03893,5.0507235
2.03968,5.4697875
2.03991,5.4697875
2.03991,5.51074489005964
2.04001,5.320907875
2.04016,5.21902822105925
2.04085,4.86
2.04099,4.86
2.04122,4.71032955670484
2.04197,4.46966489003165
2.04202,4.782220875
2.04202,5.094187875
2.04266,5.094187875
2.04266,5.07969488772964
2.04275,5.6103715
2.04289,5.487336
2.04471,4.446816
2.04476,4.7390715
2.04507,4.7390715
2.04517,4.7390715
2.04578,4.7390715
2.04578,5.03335
2.04628,5.03335
2.04676,5.03335
2.04738,5.03335
2.04774,5.03335
2.04806,4.86
2.04872,4.68735
2.0496,4.8081315
2.0497,4.67586489003725
2.05008,4.67586489003725
2.05018,4.6701235
2.0505,4.32136955441684
2.05067,4.0207035
2.05143,4.0546315
2.05165,4.0546315
2.05239,4.0546315
2.05263,4.071606
2.05263,4.33275822336125
2.05268,4.59555622107604
2.0528,4.59555622107604
2.05336,4.790856
2.05361,4.730446875
2.05361,4.68735
2.05393,4.584096
2.05449,4.584096
2.05499,4.063117875
2.05519,4.275846
2.05519,4.00375
2.05557,4.012225875
2.05644,3.910630875
2.05654,4.11690555442244
2.05654,4.11690555442244
2.05654,4.584096
2.05654,4.1736
2.05752,5.487336
2.05752,5.627976
2.05752,5.627976
2.05769,4.584096
2.05831,4.584096
2.05865,3.92472622335004
2.05948,3.032424
2.05948,3.032424
2.05948,4.2246915
2.05948,4.2246915
2.05971,4.963926
2.06046,4.963926
2.06055,3.9529315
2.06144,2.966304
2.06222,4.0546315
2.06242,4.0546315
2.06251,3.431496
2.06339,4.275846
2.06347,4.275846
2.06358,3.8346
2.06437,3.8346
2.06437,5.522454
2.06535,2.867334
2.06623,4.0207035
2.06636,4.0207035
2.06674,4.0207035
2.06731,4.53828622336685
2.06731,5.3996635
2.06828,4.894614
2.06829,4.894614
2.06829,4.894614
2.06829,4.207654
2.06829,4.207654
2.06829,1.603656
2.06829,1.603656
2.06896,1.603656
2.06943,1.603656
2.07016,1.603656
2.07112,4.275846
2.07122,4.275846
2.07122,4.275846
2.07122,4.3270635
2.07122,4.790856
2.07146,5.0507235
2.07166,5.0507235
2.0722,5.0507235
2.07318,4.2587875
2.07394,2.8344
2.07406,2.8344
2.07409,4.037664
2.07416,3.28692155666564
2.07435,3.47608622110684
2.07436,3.47608622110684
2.07445,3.47608622110684
2.07489,2.84537488779125
2.07494,3.364704
2.07514,3.6829635
2.07514,3.6829635
2.07599,3.6829635
2.07601,4.037664
2.07611,4.037664
2.07816,3.800854
2.07819,3.800854
2.07878,3.800854
2.07905,4.00375
2.07965,4.00375
2.08089,4.207654
2.08089,5.3296515
2.08089,5.3296515
2.0809,5.0854915
2.08101,5.0854915
2.08129,5.0854915
2.08171,3.733446
2.08171,3.733446
2.08314,5.698464
2.08387,5.698464
2.08427,5.698464
2.08474,5.698464
2.08479,4.5154
2.08479,3.364704
2.08514,3.364704
2.0859,3.364704
2.0859,3.364704
2.08786,5.698464
2.08786,5.698464
2.08793,5.698464
2.0882,4.790856
2.0882,4.81389155670765
2.08822,4.378344
2.08901,4.378344
2.08901,4.378344
2.08981,4.9119315
2.08981,4.5154
2.09092,4.59555622107604
2.09111,4.644296875
2.09186,4.95005464
2.09275,4.9465875
2.09373,4.937920875
2.09373,4.998624
2.0939,4.963926
2.0947,3.98115622109284
2.0947,3.944467875
2.09506,3.91344955442805
2.09506,3.91344955442805
2.09549,4.04897488775764
2.09568,4.36694289002884
2.09592,4.6356915
2.09622,4.6356915
2.09622,4.412566
2.09666,4.071606
2.09689,3.4482115
2.09748,3.4482115
2.09807,3.84585488776325
2.09871,3.7839915
2.09949,3.7839915
2.0996,4.4296875
2.0996,4.4296875
2.0996,4.34415
2.09975,4.34415
2.10065,4.34415
2.10118,4.6701235
2.10155,4.6701235
2.1019,4.998624
2.10239,4.998624
2.10239,4.998624
2.10253,5.137696
2.10369,5.0854915
2.10529,5.03335
2.10547,4.8081315
2.10547,4.97548888773245
2.10585,4.97548888773245
2.10604,4.69883822107324
2.10645,4.69883822107324
2.10669,4.88307289004285
2.1079,4.6701235
2.10806,4.756326
2.1084,4.756326
2.10854,4.756326
2.10883,4.446816
2.10938,4.446816
2.1098,4.08292622109004
2.11085,4.0207035
2.11101,4.0207035
2.1112,4.9119315
2.11134,4.9119315
2.11259,4.8427035
2.11305,5.137696
2.11326,4.618486
2.11525,4.16225489002325
2.11525,4.16225489002325
2.11525,4.3954515
2.11525,3.33135
2.11525,4.8773035
2.11567,4.5154
2.11586,4.455382875
2.11721,4.790856
2.11741,5.102886
2.11747,4.73332155440565
2.11802,5.2074
2.11819,5.3296515
2.11819,4.5154
2.11819,4.1565835
2.12014,4.584096
2.12071,4.584096
2.12145,4.618486
2.12151,4.73332155440565
2.1221,5.14930555439445
2.1221,4.998624
2.12406,4.66438288774085
2.1244,4.66438288774085
2.12473,4.45823888774645
2.12504,4.76783288773804
2.12504,5.042035875
2.12521,5.689646875
2.12569,5.29119264
2.12598,5.531237875
2.12627,5.094187875
2.12699,4.83693955440284
2.12781,4.62995555440845
2.12797,5.0854915
2.12797,5.0854915
2.12895,6.0348115
2.12895,6.02888888770445
2.12993,6.17124622103404
2.1302,5.981536
2.1304,5.981536
2.13041,5.417184
2.13045,5.21902822105925
2.1306,5.07969488772964
2.13091,4.9119315
2.13091,4.59555622107604
2.13198,4.87153488773525
2.13286,4.87153488773525
2.13384,4.34415
2.13384,4.34415
2.13384,4.721824
2.13482,5.068104
2.1365,5.068104
2.1366,5.068104
2.13678,5.0507235
2.13678,4.894614
2.13678,4.12823822335565
2.13688,4.12823822335565
2.138,4.12823822335565
2.13825,3.6829635
2.13825,3.4984
2.13874,4.0546315
2.13874,4.0546315
2.1396,4.0546315
2.14069,4.02635622335285
2.1409,3.936006
2.14167,4.549734
2.14167,3.92472622335004
2.143,4.131071875
2.1432,4.18494822108724
2.14335,3.944467875
2.14363,3.55423889000645
2.1438,3.9868035
2.1442,3.531894
2.14461,3.531894
2.14461,3.632544
2.14656,3.632544
2.14656,3.632544
2.14656,2.539254
2.1475,2.68107822112925
2.149,2.311264
2.1495,2.91128955445605
2.1495,3.098656
2.14981,3.58777955667405
2.15021,3.902176
2.15048,3.531894
2.15081,3.48724155667125
2.15081,3.18713955666284
2.15242,3.18713955666284
2.15243,3.131814
2.15243,3.24254288778005
2.15262,3.07656622111804
2.15341,3.25363288999805
2.15433,3.25363288999805
2.15439,3.632544
2.15439,3.590575875
2.15584,3.859927875
2.15614,3.800854
2.15635,3.800854
2.15733,3.927545875
2.15733,4.08292622109004
2.15736,4.36694289002884
2.15866,4.57263889003445
2.15866,4.309984
2.15965,4.207654
2.16026,4.00375
2.16026,3.3146835
2.16136,3.674555875
2.16156,3.775562875
2.16222,3.775562875
2.16317,3.8177235
2.1632,4.1906235
2.1632,4.438250875
2.16488,4.60701955670205
2.16491,4.575502875
2.16515,4.91770555671044
2.16515,5.312166
2.16515,4.481094
2.16515,4.481094
2.16515,5.102886
2.16669,5.11448622106204
2.16679,4.816771875
2.1675,4.816771875
2.16809,4.816771875
2.16809,4.618486
2.16839,4.386896875
2.1701,4.53828622336685
2.17088,4.903271875
2.17088,5.137696
2.17111,4.851350875
2.17129,4.652904
2.17137,4.68045856
2.17137,4.352695875
2.17191,4.216171875
2.17292,4.35554488774925
2.17298,4.756326
2.17298,4.7390715
2.17362,4.91770555671044
2.17396,4.9465875
2.17396,4.721824
2.17412,4.12823822335565
2.17452,4.652904
2.17461,4.472521875
2.17513,4.55660416
2.17543,4.627087875
2.17592,5.23065955671884
2.17592,5.18415288772684
2.176,5.5048915
2.1769,5.2946875
2.1769,4.90615822106765
2.17713,4.972597875
2.17713,4.868650875
2.17787,4.868650875
2.17874,4.903271875
2.17885,5.16091822338365
2.17894,5.102886
2.17974,4.756326
2.18025,4.756326
2.18065,5.102886
